timestamp,T2M,T2MDEW,RH2M,QV2M,TS,PS,WS10M,WS50M,WD10M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2022-04-09 15:00:00,19.14,12.07,63.56,8.86,20.23,99.49,7.61,9.56,195.1,0.0,581.65,317.17,256.45,579.1
2022-04-09 16:00:00,18.48,11.86,65.34,8.74,18.85,99.48,7.0,8.92,191.3,0.0,383.08,313.6,166.55,378.23
2022-04-09 17:00:00,17.59,12.03,69.82,8.83,17.09,99.49,6.45,8.48,189.0,0.0,173.93,307.5,73.47,172.05
2022-04-09 18:00:00,15.91,12.77,81.55,9.27,14.9,99.51,5.15,7.97,183.7,0.0,16.4,298.33,6.14,16.27
2022-04-09 19:00:00,14.76,13.21,90.36,9.54,13.98,99.54,4.71,7.53,177.1,0.0,0.0,292.98,0.0,0.0
2022-04-09 20:00:00,14.26,13.57,95.5,9.76,13.53,99.56,4.75,7.51,173.6,0.0,0.0,292.15,0.0,0.0
2022-04-09 21:00:00,13.88,13.84,99.55,9.93,13.17,99.54,4.76,7.53,171.5,0.0,0.0,291.55,0.0,0.0
2022-04-09 22:00:00,13.58,14.01,100.0,10.05,12.88,99.5,4.77,7.54,169.5,0.0,0.0,285.58,0.0,0.0
2022-04-09 23:00:00,13.33,14.05,100.0,10.08,12.64,99.48,4.79,7.55,166.8,0.0,0.0,284.3,0.0,0.0
2022-04-10 00:00:00,13.1,13.95,100.0,10.02,12.43,99.46,4.83,7.59,164.0,0.0,0.0,282.92,0.0,0.0
2022-04-10 01:00:00,12.89,13.78,100.0,9.91,12.24,99.44,4.91,7.69,161.3,0.0,0.0,281.65,0.0,0.0
2022-04-10 02:00:00,12.7,13.56,100.0,9.77,12.09,99.42,4.93,7.72,159.9,0.0,0.0,281.33,0.0,0.0
2022-04-10 03:00:00,12.5,13.34,100.0,9.64,11.94,99.42,4.95,7.75,158.6,0.0,0.0,278.88,0.0,0.0
2022-04-10 04:00:00,12.29,13.11,100.0,9.5,11.78,99.42,4.98,7.75,156.9,0.0,0.0,277.67,0.0,0.0
2022-04-10 05:00:00,12.07,12.87,100.0,9.35,11.64,99.44,5.02,7.78,157.4,0.0,0.0,276.85,0.0,0.0
2022-04-10 06:00:00,13.27,12.86,97.5,9.35,13.59,99.47,5.73,7.69,158.0,0.0,107.43,282.95,43.65,106.25
2022-04-10 07:00:00,15.02,13.24,89.19,9.58,16.04,99.48,6.82,8.22,164.6,0.0,303.73,289.52,130.0,300.38
2022-04-10 08:00:00,16.69,13.16,79.58,9.51,18.11,99.5,8.0,9.61,176.3,0.0,515.15,297.35,225.27,511.33
2022-04-10 09:00:00,17.91,12.51,70.59,9.11,19.7,99.51,8.49,10.28,181.4,0.0,694.15,303.85,304.58,689.22
2022-04-10 10:00:00,18.82,11.79,63.6,8.69,20.81,99.49,8.93,10.9,185.3,0.0,826.38,306.92,364.22,824.67
2022-04-10 11:00:00,19.44,11.16,58.78,8.35,21.53,99.44,9.04,11.12,188.0,0.0,901.72,309.95,397.57,900.6
2022-04-10 12:00:00,19.82,10.54,55.06,8.01,21.82,99.4,9.07,11.24,189.7,0.0,913.88,314.27,399.27,903.88
2022-04-10 13:00:00,19.92,10.14,53.27,7.8,21.65,99.35,9.17,11.41,190.7,0.0,863.45,315.48,373.53,846.33
2022-04-10 14:00:00,19.74,10.0,53.42,7.74,21.05,99.28,9.21,11.49,191.5,0.0,752.97,316.23,328.7,744.12
2022-04-10 15:00:00,19.28,10.21,55.72,7.85,20.08,99.24,9.1,11.42,191.4,0.0,590.78,314.5,258.35,583.62
2022-04-10 16:00:00,18.55,10.48,59.34,7.99,18.7,99.21,8.8,11.09,189.9,0.0,393.0,314.12,166.0,376.05
2022-04-10 17:00:00,17.6,11.24,66.27,8.41,17.04,99.19,7.94,10.24,186.9,0.0,181.98,312.0,73.02,169.25
2022-04-10 18:00:00,16.13,12.29,77.89,9.01,15.09,99.16,6.59,9.59,182.3,0.0,18.2,312.62,6.21,16.25
2022-04-10 19:00:00,15.35,12.91,85.3,9.39,14.5,99.15,6.36,9.54,177.8,0.0,0.0,314.73,0.0,0.0
2022-04-10 20:00:00,15.28,13.32,87.96,9.64,14.57,99.15,6.74,9.79,175.8,1.43,0.0,312.25,0.0,0.0
2022-04-10 21:00:00,15.34,13.67,89.68,9.87,14.78,99.13,7.13,9.93,177.8,5.36,0.0,320.38,0.0,0.0
2022-04-10 22:00:00,15.27,13.89,91.33,10.01,14.8,99.11,6.89,9.51,183.6,13.25,0.0,333.33,0.0,0.0
2022-04-10 23:00:00,15.19,13.89,91.79,10.01,14.78,99.09,5.89,8.04,205.2,21.38,0.0,343.88,0.0,0.0
2022-04-11 00:00:00,14.72,13.04,89.82,9.5,14.43,99.09,5.0,7.03,248.9,30.8,0.0,336.83,0.0,0.0
2022-04-11 01:00:00,13.65,10.79,83.07,8.19,13.46,99.11,6.46,8.91,281.9,26.49,0.0,355.35,0.0,0.0
2022-04-11 02:00:00,12.29,8.6,78.02,7.03,12.29,99.13,6.97,9.54,295.2,10.42,0.0,349.1,0.0,0.0
2022-04-11 03:00:00,11.57,8.12,79.17,6.8,11.58,99.16,6.25,9.07,299.1,0.26,0.0,343.02,0.0,0.0
2022-04-11 04:00:00,11.01,8.2,82.69,6.84,11.05,99.2,6.01,9.04,300.6,0.12,0.0,336.23,0.0,0.0
2022-04-11 05:00:00,10.97,8.61,85.14,7.02,11.32,99.27,5.8,8.53,305.3,0.66,0.0,341.9,0.0,0.0
2022-04-11 06:00:00,11.46,8.71,83.06,7.07,12.32,99.35,6.22,8.17,315.2,3.86,100.3,343.0,21.02,47.2
2022-04-11 07:00:00,11.5,7.94,78.6,6.7,13.02,99.45,6.77,8.11,324.1,7.65,285.17,347.48,60.32,133.27
2022-04-11 08:00:00,11.77,7.3,73.95,6.41,14.31,99.54,6.65,7.71,326.1,13.06,483.48,344.92,102.05,229.82
2022-04-11 09:00:00,12.35,6.95,69.47,6.25,15.65,99.63,6.65,7.6,325.4,14.92,659.65,352.38,154.17,338.27
2022-04-11 10:00:00,12.93,6.66,65.63,6.13,16.43,99.69,6.86,7.84,327.1,11.44,789.83,358.5,177.45,386.35
2022-04-11 11:00:00,13.38,6.34,62.31,5.99,17.19,99.73,7.25,8.3,329.3,7.25,861.0,359.75,174.14,376.23
2022-04-11 12:00:00,13.7,5.78,58.71,5.76,17.41,99.78,7.79,9.0,335.3,2.49,870.55,359.1,209.9,468.77
2022-04-11 13:00:00,14.08,5.21,55.03,5.53,17.59,99.83,8.21,9.54,344.6,0.89,823.25,346.7,134.73,285.4
2022-04-11 14:00:00,14.03,4.75,53.54,5.36,17.11,99.87,8.42,9.83,350.3,0.14,716.2,363.88,79.27,164.2
2022-04-11 15:00:00,13.74,4.44,53.37,5.24,16.21,99.93,8.35,9.83,351.0,0.08,553.78,357.55,43.19,86.32
2022-04-11 16:00:00,13.27,4.31,54.55,5.19,14.87,100.0,8.09,9.66,350.5,0.08,355.62,349.33,61.87,144.6
2022-04-11 17:00:00,12.59,4.27,56.86,5.17,13.3,100.09,7.58,9.28,352.0,0.03,154.9,335.33,31.18,78.38
2022-04-11 18:00:00,11.21,4.64,63.91,5.3,11.32,100.18,6.21,8.62,358.0,0.02,15.8,318.5,3.65,9.9
2022-04-11 19:00:00,9.95,5.1,71.7,5.46,10.29,100.31,5.37,8.06,7.4,0.03,0.0,299.15,0.0,0.0
2022-04-11 20:00:00,9.16,5.27,76.51,5.52,9.7,100.42,4.64,7.1,17.0,0.0,0.0,285.77,0.0,0.0
2022-04-11 21:00:00,8.45,5.27,80.33,5.52,9.14,100.48,3.91,6.08,24.9,0.0,0.0,260.12,0.0,0.0
2022-04-11 22:00:00,7.78,5.02,82.59,5.42,8.56,100.52,3.4,5.25,31.9,0.0,0.0,253.75,0.0,0.0
2022-04-11 23:00:00,7.13,4.62,83.97,5.27,7.91,100.53,3.13,4.82,33.3,0.0,0.0,249.77,0.0,0.0
2022-04-12 00:00:00,6.74,4.25,83.96,5.13,7.41,100.52,2.91,4.3,29.2,0.0,0.0,249.93,0.0,0.0
2022-04-12 01:00:00,6.49,3.94,83.58,5.02,6.97,100.51,2.72,3.91,23.2,0.0,0.0,247.82,0.0,0.0
2022-04-12 02:00:00,6.3,3.78,83.84,4.97,6.62,100.51,2.74,3.87,17.2,0.0,0.0,331.25,0.0,0.0
2022-04-12 03:00:00,6.17,3.69,83.93,4.93,6.39,100.52,2.88,4.04,13.3,0.0,0.0,241.35,0.0,0.0
2022-04-12 04:00:00,6.04,3.7,84.7,4.93,6.22,100.53,3.07,4.3,11.3,0.0,0.0,239.95,0.0,0.0
2022-04-12 05:00:00,5.75,3.97,88.2,5.03,6.09,100.57,3.09,4.29,14.3,0.0,0.0,239.62,0.0,0.0
2022-04-12 06:00:00,7.26,4.72,83.76,5.3,8.99,100.61,2.88,3.96,20.8,0.0,115.28,245.05,44.52,113.93
2022-04-12 07:00:00,9.42,4.46,71.0,5.2,12.3,100.64,3.19,3.72,22.9,0.0,307.4,251.6,125.63,305.1
2022-04-12 08:00:00,11.84,2.73,53.6,4.61,14.9,100.67,4.16,4.85,10.5,0.0,508.25,260.25,211.31,504.6
2022-04-12 09:00:00,12.97,2.44,48.8,4.52,16.84,100.68,4.04,4.65,5.0,0.0,694.9,264.7,293.51,690.88
2022-04-12 10:00:00,13.94,2.5,46.0,4.54,18.48,100.67,3.9,4.48,355.7,0.0,832.72,271.15,353.2,825.4
2022-04-12 11:00:00,14.71,2.71,44.42,4.61,19.5,100.63,3.94,4.5,342.7,0.0,907.08,299.67,354.64,826.67
2022-04-12 12:00:00,15.26,2.98,43.79,4.71,19.86,100.59,4.26,4.82,330.6,0.0,919.42,327.42,349.48,807.85
2022-04-12 13:00:00,15.58,3.25,43.7,4.8,19.71,100.55,4.69,5.28,321.8,0.0,867.33,306.92,302.7,706.78
2022-04-12 14:00:00,15.62,3.46,44.2,4.87,18.99,100.5,5.26,5.91,316.1,0.0,756.05,325.83,291.5,672.5
2022-04-12 15:00:00,15.32,3.62,45.59,4.93,17.84,100.46,5.69,6.42,313.0,0.0,591.92,317.23,227.92,527.45
2022-04-12 16:00:00,14.65,3.78,48.17,4.99,16.21,100.44,5.87,6.69,312.2,0.0,395.48,308.75,148.79,346.35
2022-04-12 17:00:00,13.61,4.17,52.87,5.12,14.16,100.44,5.58,6.64,311.9,0.0,184.45,298.45,67.32,161.45
2022-04-12 18:00:00,11.54,5.55,66.58,5.63,11.42,100.45,4.31,6.45,310.2,0.0,19.7,280.4,6.92,18.55
2022-04-12 19:00:00,10.14,5.91,74.91,5.77,10.22,100.47,4.04,6.38,313.3,0.0,0.0,266.8,0.0,0.0
2022-04-12 20:00:00,9.5,5.77,77.41,5.71,9.54,100.5,3.76,5.92,321.4,0.0,0.0,256.88,0.0,0.0
2022-04-12 21:00:00,8.89,5.42,78.7,5.57,8.85,100.52,3.49,5.27,331.4,0.0,0.0,254.25,0.0,0.0
2022-04-12 22:00:00,8.53,4.89,77.75,5.37,8.32,100.5,3.14,4.55,345.6,0.0,0.0,252.43,0.0,0.0
2022-04-12 23:00:00,8.2,4.35,76.54,5.17,7.82,100.49,2.93,4.11,5.1,0.0,0.0,250.35,0.0,0.0
2022-04-13 00:00:00,7.82,3.89,76.11,5.01,7.37,100.46,2.93,4.01,24.4,0.0,0.0,248.1,0.0,0.0
2022-04-13 01:00:00,7.3,3.52,76.79,4.88,7.03,100.42,2.94,4.1,39.8,0.0,0.0,245.85,0.0,0.0
2022-04-13 02:00:00,6.83,3.22,77.67,4.78,6.73,100.4,2.99,4.24,50.3,0.0,0.0,339.48,0.0,0.0
2022-04-13 03:00:00,6.4,2.99,78.82,4.71,6.44,100.38,3.05,4.37,55.9,0.0,0.0,288.12,0.0,0.0
2022-04-13 04:00:00,6.0,2.81,80.0,4.65,6.18,100.37,3.09,4.45,59.0,0.0,0.0,240.43,0.0,0.0
2022-04-13 05:00:00,5.59,2.64,81.25,4.59,6.02,100.38,3.13,4.52,62.8,0.0,0.0,238.73,0.0,0.0
2022-04-13 06:00:00,7.11,3.43,77.32,4.85,8.85,100.42,3.24,4.57,66.5,0.0,125.6,243.6,49.23,125.1
2022-04-13 07:00:00,9.1,3.15,66.17,4.75,12.0,100.47,3.57,3.95,67.8,0.0,323.7,250.2,134.13,322.62
2022-04-13 08:00:00,11.85,2.24,51.74,4.46,15.15,100.51,3.82,4.38,64.8,0.0,523.7,257.02,219.78,522.45
2022-04-13 09:00:00,13.58,1.38,43.52,4.2,17.36,100.53,3.97,4.53,59.6,0.0,712.38,261.67,303.82,711.33
2022-04-13 10:00:00,14.75,1.37,40.24,4.19,19.03,100.53,3.9,4.48,52.4,0.0,843.55,266.02,361.23,842.95
2022-04-13 11:00:00,15.76,1.41,37.79,4.2,20.28,100.51,3.65,4.24,40.4,0.0,917.97,270.3,393.08,916.6
2022-04-13 12:00:00,16.55,1.49,36.09,4.22,20.93,100.48,3.57,4.17,24.1,0.0,934.97,276.23,398.74,926.67
2022-04-13 13:00:00,17.05,1.68,35.45,4.28,20.86,100.44,3.82,4.46,11.0,0.0,881.5,278.4,377.37,876.9
2022-04-13 14:00:00,17.21,1.9,35.73,4.36,20.17,100.38,4.18,4.88,3.8,0.0,768.28,281.35,326.55,759.05
2022-04-13 15:00:00,17.06,2.09,36.55,4.42,19.0,100.34,4.37,5.17,0.5,0.0,606.58,279.75,256.42,598.75
2022-04-13 16:00:00,16.59,2.27,38.16,4.48,17.39,100.32,4.37,5.23,357.8,0.0,408.52,276.4,170.5,402.65
2022-04-13 17:00:00,15.62,3.48,44.29,4.89,15.19,100.31,3.68,4.78,356.3,0.0,194.32,272.8,77.98,190.68
2022-04-13 18:00:00,12.92,6.19,63.52,5.89,11.66,100.33,2.94,4.4,354.3,0.0,22.25,263.12,7.77,21.92
2022-04-13 19:00:00,11.51,5.6,67.02,5.66,10.23,100.37,3.12,4.32,357.4,0.0,0.0,256.1,0.0,0.0
2022-04-13 20:00:00,10.79,5.51,69.96,5.63,9.62,100.42,3.15,4.34,6.7,0.0,0.0,252.98,0.0,0.0
2022-04-13 21:00:00,9.92,5.23,72.86,5.53,9.07,100.46,3.25,4.61,23.2,0.0,0.0,247.43,0.0,0.0
2022-04-13 22:00:00,8.96,4.36,73.39,5.22,8.48,100.47,3.52,5.17,41.9,0.0,0.0,242.95,0.0,0.0
2022-04-13 23:00:00,8.03,3.19,71.74,4.79,7.84,100.45,3.8,5.65,51.8,0.0,0.0,239.15,0.0,0.0
2022-04-14 00:00:00,7.35,2.48,71.23,4.54,7.35,100.44,3.93,5.92,54.9,0.0,0.0,237.43,0.0,0.0
2022-04-14 01:00:00,6.83,2.07,71.69,4.41,6.94,100.43,4.0,6.09,55.6,0.0,0.0,234.07,0.0,0.0
2022-04-14 02:00:00,6.33,1.67,72.02,4.28,6.51,100.43,3.93,5.95,55.5,0.0,0.0,234.85,0.0,0.0
2022-04-14 03:00:00,5.84,1.29,72.6,4.17,6.11,100.44,3.82,5.7,55.0,0.0,0.0,235.75,0.0,0.0
2022-04-14 04:00:00,5.42,0.96,72.98,4.07,5.76,100.46,3.71,5.48,54.4,0.0,0.0,240.45,0.0,0.0
2022-04-14 05:00:00,5.06,0.69,73.38,3.99,5.54,100.48,3.6,5.27,54.7,0.0,4.65,236.55,1.45,4.5
2022-04-14 06:00:00,6.82,1.42,68.56,4.21,8.48,100.51,3.6,5.17,57.0,0.0,132.6,238.15,50.48,129.85
2022-04-14 07:00:00,9.07,0.83,56.32,4.03,11.74,100.53,4.09,4.5,57.5,0.0,349.23,243.52,143.55,345.7
2022-04-14 08:00:00,12.06,1.16,47.28,4.13,15.11,100.55,4.36,5.11,55.4,0.0,558.72,251.48,235.78,558.28
2022-04-14 09:00:00,15.04,0.45,37.06,3.93,17.69,100.56,5.45,6.45,56.5,0.0,736.78,260.42,312.8,735.7
2022-04-14 10:00:00,16.58,1.19,35.36,4.14,19.52,100.53,5.33,6.32,53.2,0.0,867.92,266.83,370.2,867.28
2022-04-14 11:00:00,17.76,1.89,34.54,4.36,20.88,100.49,4.86,5.83,47.5,0.0,942.12,272.1,402.73,941.5
2022-04-14 12:00:00,18.53,2.99,35.61,4.72,21.7,100.45,4.23,5.31,38.5,0.0,948.4,276.6,405.78,947.7
2022-04-14 13:00:00,18.99,3.9,36.85,5.03,21.91,100.42,3.79,4.96,28.2,0.0,893.28,280.48,382.63,892.25
2022-04-14 14:00:00,19.19,4.24,37.31,5.16,21.46,100.38,3.71,4.87,16.3,0.0,778.97,282.15,333.61,777.4
2022-04-14 15:00:00,19.09,4.35,37.9,5.21,20.39,100.36,3.89,5.11,7.2,0.0,614.55,283.67,262.35,612.72
2022-04-14 16:00:00,18.65,4.44,39.18,5.24,18.77,100.36,4.04,5.39,2.0,0.0,414.05,282.77,175.05,412.5
2022-04-14 17:00:00,17.37,6.38,48.61,6.0,16.39,100.37,3.46,5.42,356.2,0.0,198.0,280.7,81.07,197.18
2022-04-14 18:00:00,14.29,8.01,65.89,6.68,12.64,100.37,3.35,5.89,349.5,0.0,23.52,270.27,8.27,23.45
2022-04-14 19:00:00,12.72,6.98,68.11,6.23,11.31,100.41,4.02,6.61,353.0,0.0,0.0,264.27,0.0,0.0
2022-04-14 20:00:00,11.94,6.69,70.37,6.11,10.83,100.47,4.29,6.97,4.4,0.0,0.0,262.85,0.0,0.0
2022-04-14 21:00:00,10.95,6.15,72.46,5.89,10.26,100.5,4.37,7.11,15.9,0.0,0.0,257.88,0.0,0.0
2022-04-14 22:00:00,9.89,5.15,72.37,5.48,9.69,100.48,4.44,7.0,24.9,0.0,0.0,254.73,0.0,0.0
2022-04-14 23:00:00,8.8,4.81,76.04,5.35,9.02,100.48,4.18,6.49,31.1,0.0,0.0,252.35,0.0,0.0
2022-04-15 00:00:00,8.13,4.76,79.27,5.33,8.56,100.47,4.02,6.2,34.9,0.0,0.0,250.73,0.0,0.0
2022-04-15 01:00:00,7.56,4.84,83.01,5.37,8.17,100.45,3.89,5.91,37.4,0.0,0.0,249.38,0.0,0.0
2022-04-15 02:00:00,7.18,4.99,86.27,5.44,7.89,100.41,3.87,5.87,40.1,0.0,0.0,249.93,0.0,0.0
2022-04-15 03:00:00,7.07,5.04,87.37,5.47,7.75,100.37,3.94,6.01,47.6,0.0,0.0,247.68,0.0,0.0
2022-04-15 04:00:00,6.74,4.99,89.03,5.45,7.48,100.35,3.9,5.85,51.8,0.0,0.0,247.18,0.0,0.0
2022-04-15 05:00:00,6.37,4.91,90.99,5.43,7.29,100.35,3.8,5.68,51.4,0.0,5.18,246.52,1.73,5.15
2022-04-15 06:00:00,7.81,5.27,84.44,5.56,9.7,100.4,4.02,5.35,49.5,0.0,132.68,252.7,52.82,131.68
2022-04-15 07:00:00,9.8,5.54,75.15,5.66,12.71,100.43,4.14,4.42,45.9,0.0,346.77,259.77,145.92,344.42
2022-04-15 08:00:00,12.89,6.16,63.72,5.89,16.15,100.44,4.01,4.43,46.5,0.0,554.65,269.27,237.65,553.62
2022-04-15 09:00:00,16.69,5.5,47.58,5.62,19.34,100.43,4.3,5.08,56.1,0.0,731.42,282.42,314.21,728.67
2022-04-15 10:00:00,18.96,5.67,41.74,5.69,21.49,100.4,4.04,5.17,61.3,0.0,860.88,289.83,371.35,859.38
2022-04-15 11:00:00,20.16,6.07,39.87,5.86,22.88,100.35,3.52,4.64,62.8,0.0,933.5,295.85,402.97,931.15
2022-04-15 12:00:00,21.1,6.09,37.74,5.88,23.79,100.31,3.1,4.04,61.3,0.0,933.78,301.67,401.97,930.47
2022-04-15 13:00:00,21.79,5.94,35.73,5.81,24.1,100.25,2.74,3.55,57.2,0.0,878.88,306.27,379.05,875.28
2022-04-15 14:00:00,22.24,5.73,34.26,5.73,23.83,100.19,2.35,3.04,51.2,0.0,765.6,309.17,330.38,761.9
2022-04-15 15:00:00,22.44,5.48,33.24,5.63,23.05,100.13,1.85,2.41,43.3,0.0,602.2,312.27,254.95,588.12
2022-04-15 16:00:00,22.15,5.55,34.0,5.66,21.45,100.1,1.48,1.92,32.8,0.0,403.25,312.62,165.91,384.23
2022-04-15 17:00:00,21.26,7.37,40.88,6.45,19.24,100.06,1.16,1.57,10.4,0.0,190.88,310.85,75.92,179.7
2022-04-15 18:00:00,19.02,8.67,51.17,7.03,14.82,100.07,1.47,2.06,324.1,0.0,22.62,305.35,8.55,22.12
2022-04-15 19:00:00,16.77,8.91,59.82,7.13,13.19,100.12,2.21,3.24,329.6,0.0,0.0,301.23,0.0,0.0
2022-04-15 20:00:00,15.3,9.5,68.28,7.41,12.58,100.13,2.65,4.09,0.4,0.0,0.0,307.08,0.0,0.0
2022-04-15 21:00:00,14.02,9.79,75.66,7.56,12.07,100.13,2.89,4.7,18.7,0.0,0.0,306.85,0.0,0.0
2022-04-15 22:00:00,12.83,9.47,79.91,7.39,11.63,100.09,3.24,5.15,35.2,0.0,0.0,305.48,0.0,0.0
2022-04-15 23:00:00,11.76,9.09,83.61,7.21,11.05,100.04,3.36,5.03,51.8,0.0,0.0,304.65,0.0,0.0
2022-04-16 00:00:00,10.97,8.72,85.9,7.03,10.55,100.02,3.08,4.49,65.3,0.0,0.0,301.52,0.0,0.0
2022-04-16 01:00:00,10.65,8.34,85.72,6.87,10.19,99.97,2.84,4.01,78.2,0.0,0.0,298.17,0.0,0.0
2022-04-16 02:00:00,10.89,7.92,82.03,6.68,9.85,99.97,2.42,3.21,86.5,0.0,0.0,297.4,0.0,0.0
2022-04-16 03:00:00,11.27,7.53,77.96,6.51,9.62,99.97,2.04,2.61,87.8,0.0,0.0,293.92,0.0,0.0
2022-04-16 04:00:00,11.55,7.23,75.02,6.38,9.56,99.98,1.73,2.18,89.0,0.0,0.0,292.73,0.0,0.0
2022-04-16 05:00:00,11.5,7.17,75.04,6.36,9.85,99.99,1.86,2.35,84.4,0.0,5.5,287.45,1.55,4.28
2022-04-16 06:00:00,11.86,8.2,78.44,6.81,11.79,100.0,2.13,2.91,83.8,0.0,129.27,284.38,41.1,95.72
2022-04-16 07:00:00,13.66,8.2,69.61,6.8,14.47,100.0,2.55,3.13,86.2,0.0,335.7,294.83,114.45,261.55
2022-04-16 08:00:00,15.05,8.11,63.14,6.75,16.63,99.99,2.58,2.78,87.3,0.0,541.85,306.35,196.87,448.38
2022-04-16 09:00:00,17.43,9.02,57.68,7.18,19.69,99.97,1.99,2.21,80.2,0.0,718.42,333.8,265.95,604.22
2022-04-16 10:00:00,20.4,8.39,46.11,6.91,22.81,99.94,1.58,1.89,79.4,0.0,845.33,351.05,308.67,702.08
2022-04-16 11:00:00,22.45,7.27,37.66,6.4,24.82,99.89,1.24,1.58,99.8,0.0,913.0,354.02,320.52,734.38
2022-04-16 12:00:00,23.72,6.35,32.74,6.01,25.89,99.84,1.03,1.45,128.3,0.0,910.85,346.12,347.32,797.33
2022-04-16 13:00:00,24.32,5.71,30.2,5.75,25.73,99.77,1.17,1.65,149.7,0.0,853.67,333.77,351.3,804.17
2022-04-16 14:00:00,24.44,5.54,29.6,5.68,24.84,99.7,1.56,2.08,169.6,0.0,736.25,337.98,305.08,697.05
2022-04-16 15:00:00,24.19,5.76,30.5,5.77,23.7,99.65,1.98,2.56,183.8,0.0,568.65,338.15,237.6,542.83
2022-04-16 16:00:00,23.41,6.76,34.22,6.18,22.05,99.63,2.39,3.09,198.1,0.0,369.75,337.12,148.28,339.62
2022-04-16 17:00:00,21.78,9.56,45.82,7.5,19.68,99.63,2.05,3.12,220.8,0.0,166.52,331.05,66.13,154.62
2022-04-16 18:00:00,19.26,10.87,58.43,8.19,15.67,99.63,1.77,2.65,252.9,0.0,20.3,331.83,7.62,19.0
2022-04-16 19:00:00,18.71,8.93,52.9,7.16,14.12,99.64,1.25,1.73,293.1,0.0,0.0,332.98,0.0,0.0
2022-04-16 20:00:00,18.72,8.0,49.63,6.72,13.45,99.64,0.8,1.08,356.4,0.0,0.0,317.05,0.0,0.0
2022-04-16 21:00:00,18.09,7.8,51.01,6.64,12.87,99.62,0.77,1.04,99.0,0.0,0.0,313.12,0.0,0.0
2022-04-16 22:00:00,16.38,8.97,61.49,7.19,12.42,99.56,1.82,2.56,123.8,0.0,0.0,317.02,0.0,0.0
2022-04-16 23:00:00,15.87,9.37,65.17,7.38,12.63,99.53,1.95,2.8,129.2,0.0,0.0,309.02,0.0,0.0
2022-04-17 00:00:00,16.09,9.08,63.13,7.25,12.61,99.51,1.51,2.11,93.4,0.0,0.0,310.08,0.0,0.0
2022-04-17 01:00:00,15.15,9.32,68.11,7.37,12.16,99.46,1.95,2.83,76.3,0.0,0.0,330.48,0.0,0.0
2022-04-17 02:00:00,14.3,9.03,70.56,7.23,11.44,99.41,2.15,3.2,70.5,0.0,0.0,325.12,0.0,0.0
2022-04-17 03:00:00,13.63,9.21,74.58,7.32,11.97,99.37,2.56,3.96,65.5,0.0,0.0,328.67,0.0,0.0
2022-04-17 04:00:00,13.48,9.07,74.67,7.26,12.35,99.33,2.75,4.35,61.8,0.0,0.0,320.3,0.0,0.0
2022-04-17 05:00:00,13.41,8.75,73.28,7.09,12.38,99.35,2.56,3.67,49.0,0.11,4.6,325.7,0.75,1.98
2022-04-17 06:00:00,13.23,9.29,76.98,7.36,12.88,99.38,2.93,4.46,41.1,0.46,82.8,331.1,10.73,23.02
2022-04-17 07:00:00,13.5,9.05,74.38,7.24,13.47,99.34,4.47,6.36,58.0,1.1,240.88,335.25,23.83,49.33
2022-04-17 08:00:00,13.59,9.16,74.48,7.29,13.91,99.38,5.55,6.83,76.7,0.32,431.17,327.9,41.42,84.55
2022-04-17 09:00:00,13.95,9.55,74.68,7.49,14.33,99.29,6.46,7.69,80.0,2.33,607.53,328.5,46.1,93.12
2022-04-17 10:00:00,14.26,10.22,76.63,7.85,14.86,99.22,6.38,7.5,82.0,21.34,740.12,333.3,35.51,68.6
2022-04-17 11:00:00,14.77,10.71,76.53,8.11,15.39,99.13,6.4,7.61,92.7,24.88,811.12,336.12,39.05,76.53
2022-04-17 12:00:00,15.42,10.73,73.52,8.13,15.8,99.06,6.55,7.89,107.3,5.72,813.83,351.48,27.02,50.03
2022-04-17 13:00:00,15.88,11.05,72.84,8.31,16.09,98.91,6.33,7.58,103.7,2.67,749.15,350.5,33.66,64.57
2022-04-17 14:00:00,16.53,11.7,73.02,8.7,16.89,98.74,5.58,6.84,99.0,0.18,627.88,358.1,26.83,49.55
2022-04-17 15:00:00,17.99,12.18,68.71,8.99,18.81,98.64,4.71,6.22,104.4,0.01,468.75,366.67,46.42,93.65
2022-04-17 16:00:00,18.74,12.29,66.05,9.07,18.51,98.51,4.28,5.78,100.4,0.0,287.8,383.65,74.35,153.62
2022-04-17 17:00:00,18.14,13.64,74.91,9.92,17.15,98.44,2.8,4.75,85.7,0.0,119.32,384.33,32.33,68.62
2022-04-17 18:00:00,16.28,13.54,83.64,9.85,14.53,98.39,2.55,4.35,66.9,0.0,15.93,376.98,3.95,9.25
2022-04-17 19:00:00,16.17,12.76,80.09,9.36,13.78,98.42,2.39,3.64,56.2,0.26,0.0,370.75,0.0,0.0
2022-04-17 20:00:00,17.07,12.43,74.08,9.16,14.27,98.48,1.62,2.32,50.5,4.94,0.0,368.62,0.0,0.0
2022-04-17 21:00:00,16.68,12.4,75.79,9.14,14.3,98.51,1.82,2.35,43.4,12.82,0.0,365.42,0.0,0.0
2022-04-17 22:00:00,15.13,12.97,86.83,9.49,14.14,98.46,3.15,4.08,43.5,19.04,0.0,371.83,0.0,0.0
2022-04-17 23:00:00,14.4,12.9,90.7,9.46,14.17,98.43,3.92,5.5,43.8,24.53,0.0,356.5,0.0,0.0
